grid-i,grid-j,lon,lat,class
14,78,12.290737278,42.0063456631,Other roads and associated land
14,79,12.290737278,42.0102698626,Other roads and associated land
14,81,12.290737278,42.0181182615,Other roads and associated land
14,82,12.290737278,42.022042461,Other roads and associated land
14,83,12.290737278,42.0259666604,Other roads and associated land
14,84,12.290737278,42.0298908599,Other roads and associated land
14,85,12.290737278,42.0338150594,Other roads and associated land
14,86,12.290737278,42.0377392588,Other roads and associated land
14,87,12.290737278,42.0416634583,Other roads and associated land
14,89,12.290737278,42.0495118572,Other roads and associated land
14,90,12.290737278,42.0534360567,Other roads and associated land
14,91,12.290737278,42.0573602562,Other roads and associated land
14,92,12.290737278,42.0612844556,Other roads and associated land
14,93,12.290737278,42.0652086551,Other roads and associated land
14,94,12.290737278,42.0691328546,Other roads and associated land
14,95,12.290737278,42.073057054,Other roads and associated land
14,96,12.290737278,42.0769812535,Other roads and associated land
14,97,12.290737278,42.080905453,Other roads and associated land
15,23,12.2970474098,41.7905146924,Water bodies
15,24,12.2970474098,41.7944388919,Water bodies
15,27,12.2970474098,41.8062114903,Fast transit roads and associated land
15,33,12.2970474098,41.8297566871,Railways and associated land
15,48,12.2970474098,41.8886196791,Fast transit roads and associated land
15,49,12.2970474098,41.8925438786,Fast transit roads and associated land
15,75,12.2970474098,41.9945730647,Other roads and associated land
15,78,12.2970474098,42.0063456631,Other roads and associated land
15,79,12.2970474098,42.0102698626,Other roads and associated land
15,83,12.2970474098,42.0259666604,Other roads and associated land
15,84,12.2970474098,42.0298908599,Other roads and associated land
15,85,12.2970474098,42.0338150594,Other roads and associated land
15,86,12.2970474098,42.0377392588,Other roads and associated land
15,87,12.2970474098,42.0416634583,Other roads and associated land
15,88,12.2970474098,42.0455876578,Other roads and associated land
15,89,12.2970474098,42.0495118572,Other roads and associated land
15,90,12.2970474098,42.0534360567,Other roads and associated land
15,91,12.2970474098,42.0573602562,Other roads and associated land
15,92,12.2970474098,42.0612844556,Other roads and associated land
15,93,12.2970474098,42.0652086551,Other roads and associated land
15,94,12.2970474098,42.0691328546,Other roads and associated land
15,95,12.2970474098,42.073057054,Other roads and associated land
15,96,12.2970474098,42.0769812535,Other roads and associated land
15,97,12.2970474098,42.080905453,Other roads and associated land
16,21,12.3033575417,41.7826662935,Agricultural + Semi-natural areas + Wetlands
16,22,12.3033575417,41.786590493,Agricultural + Semi-natural areas + Wetlands
16,23,12.3033575417,41.7905146924,Agricultural + Semi-natural areas + Wetlands
16,24,12.3033575417,41.7944388919,Agricultural + Semi-natural areas + Wetlands
16,25,12.3033575417,41.7983630914,Water bodies
16,27,12.3033575417,41.8062114903,Fast transit roads and associated land
16,28,12.3033575417,41.8101356898,Fast transit roads and associated land
16,29,12.3033575417,41.8140598892,Fast transit roads and associated land
16,30,12.3033575417,41.8179840887,Fast transit roads and associated land
16,33,12.3033575417,41.8297566871,Railways and associated land
16,48,12.3033575417,41.8886196791,Fast transit roads and associated land
16,74,12.3033575417,41.9906488652,Other roads and associated land
16,75,12.3033575417,41.9945730647,Other roads and associated land
16,77,12.3033575417,42.0024214636,Other roads and associated land
16,78,12.3033575417,42.0063456631,Other roads and associated land
16,80,12.3033575417,42.014194062,Other roads and associated land
16,81,12.3033575417,42.0181182615,Other roads and associated land
16,83,12.3033575417,42.0259666604,Other roads and associated land
16,84,12.3033575417,42.0298908599,Other roads and associated land
16,85,12.3033575417,42.0338150594,Other roads and associated land
16,86,12.3033575417,42.0377392588,Other roads and associated land
16,87,12.3033575417,42.0416634583,Other roads and associated land
16,88,12.3033575417,42.0455876578,Other roads and associated land
16,89,12.3033575417,42.0495118572,Other roads and associated land
16,90,12.3033575417,42.0534360567,Other roads and associated land
16,91,12.3033575417,42.0573602562,Other roads and associated land
16,92,12.3033575417,42.0612844556,Other roads and associated land
16,93,12.3033575417,42.0652086551,Other roads and associated land
16,94,12.3033575417,42.0691328546,Other roads and associated land
16,95,12.3033575417,42.073057054,Other roads and associated land
16,96,12.3033575417,42.0769812535,Other roads and associated land
16,97,12.3033575417,42.080905453,Other roads and associated land
17,21,12.3096676735,41.7826662935,Agricultural + Semi-natural areas + Wetlands
17,22,12.3096676735,41.786590493,Agricultural + Semi-natural areas + Wetlands
17,23,12.3096676735,41.7905146924,Agricultural + Semi-natural areas + Wetlands
17,24,12.3096676735,41.7944388919,Agricultural + Semi-natural areas + Wetlands
17,25,12.3096676735,41.7983630914,Agricultural + Semi-natural areas + Wetlands
17,28,12.3096676735,41.8101356898,Fast transit roads and associated land
17,29,12.3096676735,41.8140598892,Fast transit roads and associated land
17,33,12.3096676735,41.8297566871,Railways and associated land
17,48,12.3096676735,41.8886196791,Fast transit roads and associated land
17,68,12.3096676735,41.9671036684,Agricultural + Semi-natural areas + Wetlands
17,69,12.3096676735,41.9710278679,Agricultural + Semi-natural areas + Wetlands
17,70,12.3096676735,41.9749520674,Agricultural + Semi-natural areas + Wetlands
17,72,12.3096676735,41.9828004663,Agricultural + Semi-natural areas + Wetlands
17,73,12.3096676735,41.9867246658,Agricultural + Semi-natural areas + Wetlands
17,74,12.3096676735,41.9906488652,Other roads and associated land
17,75,12.3096676735,41.9945730647,Other roads and associated land
17,76,12.3096676735,41.9984972642,Other roads and associated land
17,77,12.3096676735,42.0024214636,Other roads and associated land
17,78,12.3096676735,42.0063456631,Other roads and associated land
17,79,12.3096676735,42.0102698626,Other roads and associated land
17,80,12.3096676735,42.014194062,Other roads and associated land
17,81,12.3096676735,42.0181182615,Other roads and associated land
17,82,12.3096676735,42.022042461,Other roads and associated land
17,83,12.3096676735,42.0259666604,Other roads and associated land
17,85,12.3096676735,42.0338150594,Other roads and associated land
17,86,12.3096676735,42.0377392588,Other roads and associated land
17,87,12.3096676735,42.0416634583,Other roads and associated land
17,88,12.3096676735,42.0455876578,Other roads and associated land
17,90,12.3096676735,42.0534360567,Other roads and associated land
17,91,12.3096676735,42.0573602562,Other roads and associated land
17,92,12.3096676735,42.0612844556,Other roads and associated land
17,93,12.3096676735,42.0652086551,Other roads and associated land
17,94,12.3096676735,42.0691328546,Other roads and associated land
17,95,12.3096676735,42.073057054,Other roads and associated land
17,96,12.3096676735,42.0769812535,Other roads and associated land
18,22,12.3159778054,41.786590493,Agricultural + Semi-natural areas + Wetlands
18,23,12.3159778054,41.7905146924,Agricultural + Semi-natural areas + Wetlands
18,24,12.3159778054,41.7944388919,Agricultural + Semi-natural areas + Wetlands
18,25,12.3159778054,41.7983630914,Agricultural + Semi-natural areas + Wetlands
18,28,12.3159778054,41.8101356898,Fast transit roads and associated land
18,29,12.3159778054,41.8140598892,Fast transit roads and associated land
18,33,12.3159778054,41.8297566871,Railways and associated land
18,47,12.3159778054,41.8846954796,Fast transit roads and associated land
18,48,12.3159778054,41.8886196791,Fast transit roads and associated land
18,50,12.3159778054,41.896468078,Agricultural + Semi-natural areas + Wetlands
18,51,12.3159778054,41.9003922775,Agricultural + Semi-natural areas + Wetlands
18,52,12.3159778054,41.904316477,Agricultural + Semi-natural areas + Wetlands
18,64,12.3159778054,41.9514068706,Agricultural + Semi-natural areas + Wetlands
18,65,12.3159778054,41.95533107,Agricultural + Semi-natural areas + Wetlands
18,66,12.3159778054,41.9592552695,Agricultural + Semi-natural areas + Wetlands
18,67,12.3159778054,41.963179469,Agricultural + Semi-natural areas + Wetlands
18,68,12.3159778054,41.9671036684,Agricultural + Semi-natural areas + Wetlands
18,69,12.3159778054,41.9710278679,Agricultural + Semi-natural areas + Wetlands
18,70,12.3159778054,41.9749520674,Agricultural + Semi-natural areas + Wetlands
18,71,12.3159778054,41.9788762668,Agricultural + Semi-natural areas + Wetlands
18,72,12.3159778054,41.9828004663,Agricultural + Semi-natural areas + Wetlands
18,73,12.3159778054,41.9867246658,Agricultural + Semi-natural areas + Wetlands
18,76,12.3159778054,41.9984972642,Other roads and associated land
18,77,12.3159778054,42.0024214636,Other roads and associated land
18,78,12.3159778054,42.0063456631,Other roads and associated land
18,79,12.3159778054,42.0102698626,Other roads and associated land
18,80,12.3159778054,42.014194062,Other roads and associated land
18,82,12.3159778054,42.022042461,Other roads and associated land
18,83,12.3159778054,42.0259666604,Other roads and associated land
18,84,12.3159778054,42.0298908599,Other roads and associated land
18,85,12.3159778054,42.0338150594,Other roads and associated land
18,86,12.3159778054,42.0377392588,Other roads and associated land
18,87,12.3159778054,42.0416634583,Other roads and associated land
18,88,12.3159778054,42.0455876578,Other roads and associated land
18,89,12.3159778054,42.0495118572,Other roads and associated land
18,92,12.3159778054,42.0612844556,Other roads and associated land
18,93,12.3159778054,42.0652086551,Other roads and associated land
18,94,12.3159778054,42.0691328546,Other roads and associated land
18,95,12.3159778054,42.073057054,Other roads and associated land
18,96,12.3159778054,42.0769812535,Other roads and associated land
19,24,12.3222879372,41.7944388919,Agricultural + Semi-natural areas + Wetlands
19,25,12.3222879372,41.7983630914,Water bodies
19,28,12.3222879372,41.8101356898,Fast transit roads and associated land
19,29,12.3222879372,41.8140598892,Fast transit roads and associated land
19,32,12.3222879372,41.8258324876,Railways and associated land
19,33,12.3222879372,41.8297566871,Railways and associated land
19,47,12.3222879372,41.8846954796,Fast transit roads and associated land
19,48,12.3222879372,41.8886196791,Agricultural + Semi-natural areas + Wetlands
19,49,12.3222879372,41.8925438786,Agricultural + Semi-natural areas + Wetlands
19,50,12.3222879372,41.896468078,Agricultural + Semi-natural areas + Wetlands
19,51,12.3222879372,41.9003922775,Agricultural + Semi-natural areas + Wetlands
19,52,12.3222879372,41.904316477,Agricultural + Semi-natural areas + Wetlands
19,61,12.3222879372,41.9396342722,Agricultural + Semi-natural areas + Wetlands
19,62,12.3222879372,41.9435584716,Agricultural + Semi-natural areas + Wetlands
19,63,12.3222879372,41.9474826711,Agricultural + Semi-natural areas + Wetlands
19,64,12.3222879372,41.9514068706,Agricultural + Semi-natural areas + Wetlands
19,65,12.3222879372,41.95533107,Agricultural + Semi-natural areas + Wetlands
19,66,12.3222879372,41.9592552695,Agricultural + Semi-natural areas + Wetlands
19,67,12.3222879372,41.963179469,Agricultural + Semi-natural areas + Wetlands
19,68,12.3222879372,41.9671036684,Agricultural + Semi-natural areas + Wetlands
19,69,12.3222879372,41.9710278679,Agricultural + Semi-natural areas + Wetlands
19,70,12.3222879372,41.9749520674,Agricultural + Semi-natural areas + Wetlands
19,71,12.3222879372,41.9788762668,Agricultural + Semi-natural areas + Wetlands
19,72,12.3222879372,41.9828004663,Agricultural + Semi-natural areas + Wetlands
19,73,12.3222879372,41.9867246658,Agricultural + Semi-natural areas + Wetlands
19,79,12.3222879372,42.0102698626,Other roads and associated land
19,80,12.3222879372,42.014194062,Other roads and associated land
19,81,12.3222879372,42.0181182615,Other roads and associated land
19,82,12.3222879372,42.022042461,Other roads and associated land
19,83,12.3222879372,42.0259666604,Other roads and associated land
19,84,12.3222879372,42.0298908599,Other roads and associated land
19,85,12.3222879372,42.0338150594,Other roads and associated land
19,86,12.3222879372,42.0377392588,Other roads and associated land
19,89,12.3222879372,42.0495118572,Other roads and associated land
19,90,12.3222879372,42.0534360567,Other roads and associated land
19,91,12.3222879372,42.0573602562,Other roads and associated land
19,92,12.3222879372,42.0612844556,Other roads and associated land
19,93,12.3222879372,42.0652086551,Other roads and associated land
19,94,12.3222879372,42.0691328546,Other roads and associated land
19,95,12.3222879372,42.073057054,Other roads and associated land
19,96,12.3222879372,42.0769812535,Other roads and associated land
19,97,12.3222879372,42.080905453,Other roads and associated land
20,23,12.3285980691,41.7905146924,Agricultural + Semi-natural areas + Wetlands
20,24,12.3285980691,41.7944388919,Agricultural + Semi-natural areas + Wetlands
20,25,12.3285980691,41.7983630914,Water bodies
20,29,12.3285980691,41.8140598892,Fast transit roads and associated land
20,31,12.3285980691,41.8219082882,Railways and associated land
20,32,12.3285980691,41.8258324876,Railways and associated land
20,47,12.3285980691,41.8846954796,Agricultural + Semi-natural areas + Wetlands
20,48,12.3285980691,41.8886196791,Agricultural + Semi-natural areas + Wetlands
20,49,12.3285980691,41.8925438786,Agricultural + Semi-natural areas + Wetlands
20,50,12.3285980691,41.896468078,Agricultural + Semi-natural areas + Wetlands
20,51,12.3285980691,41.9003922775,Agricultural + Semi-natural areas + Wetlands
20,52,12.3285980691,41.904316477,Agricultural + Semi-natural areas + Wetlands
20,60,12.3285980691,41.9357100727,Agricultural + Semi-natural areas + Wetlands
20,61,12.3285980691,41.9396342722,Agricultural + Semi-natural areas + Wetlands
20,62,12.3285980691,41.9435584716,Agricultural + Semi-natural areas + Wetlands
20,63,12.3285980691,41.9474826711,Agricultural + Semi-natural areas + Wetlands
20,64,12.3285980691,41.9514068706,Agricultural + Semi-natural areas + Wetlands
20,65,12.3285980691,41.95533107,Agricultural + Semi-natural areas + Wetlands
20,66,12.3285980691,41.9592552695,Agricultural + Semi-natural areas + Wetlands
20,67,12.3285980691,41.963179469,Agricultural + Semi-natural areas + Wetlands
20,68,12.3285980691,41.9671036684,Agricultural + Semi-natural areas + Wetlands
20,69,12.3285980691,41.9710278679,Agricultural + Semi-natural areas + Wetlands
20,70,12.3285980691,41.9749520674,Agricultural + Semi-natural areas + Wetlands
20,71,12.3285980691,41.9788762668,Agricultural + Semi-natural areas + Wetlands
20,72,12.3285980691,41.9828004663,Agricultural + Semi-natural areas + Wetlands
20,75,12.3285980691,41.9945730647,Other roads and associated land
20,76,12.3285980691,41.9984972642,Other roads and associated land
20,77,12.3285980691,42.0024214636,Other roads and associated land
20,82,12.3285980691,42.022042461,Other roads and associated land
20,83,12.3285980691,42.0259666604,Other roads and associated land
20,84,12.3285980691,42.0298908599,Other roads and associated land
20,85,12.3285980691,42.0338150594,Other roads and associated land
20,86,12.3285980691,42.0377392588,Other roads and associated land
20,88,12.3285980691,42.0455876578,Other roads and associated land
20,89,12.3285980691,42.0495118572,Other roads and associated land
20,91,12.3285980691,42.0573602562,Railways and associated land
20,92,12.3285980691,42.0612844556,Railways and associated land
20,93,12.3285980691,42.0652086551,Other roads and associated land
20,94,12.3285980691,42.0691328546,Other roads and associated land
20,95,12.3285980691,42.073057054,Other roads and associated land
20,96,12.3285980691,42.0769812535,Other roads and associated land
21,19,12.3349082009,41.7748178946,Railways and associated land
21,22,12.3349082009,41.786590493,Agricultural + Semi-natural areas + Wetlands
21,23,12.3349082009,41.7905146924,Agricultural + Semi-natural areas + Wetlands
21,24,12.3349082009,41.7944388919,Agricultural + Semi-natural areas + Wetlands
21,25,12.3349082009,41.7983630914,Water bodies
21,29,12.3349082009,41.8140598892,Fast transit roads and associated land
21,30,12.3349082009,41.8179840887,Railways and associated land
21,31,12.3349082009,41.8219082882,Railways and associated land
21,35,12.3349082009,41.837605086,Agricultural + Semi-natural areas + Wetlands
21,36,12.3349082009,41.8415292855,Agricultural + Semi-natural areas + Wetlands
21,40,12.3349082009,41.8572260834,Agricultural + Semi-natural areas + Wetlands
21,41,12.3349082009,41.8611502828,Agricultural + Semi-natural areas + Wetlands
21,42,12.3349082009,41.8650744823,Agricultural + Semi-natural areas + Wetlands
21,43,12.3349082009,41.8689986818,Agricultural + Semi-natural areas + Wetlands
21,44,12.3349082009,41.8729228812,Agricultural + Semi-natural areas + Wetlands
21,45,12.3349082009,41.8768470807,Agricultural + Semi-natural areas + Wetlands
21,46,12.3349082009,41.8807712802,Agricultural + Semi-natural areas + Wetlands
21,47,12.3349082009,41.8846954796,Agricultural + Semi-natural areas + Wetlands
21,48,12.3349082009,41.8886196791,Agricultural + Semi-natural areas + Wetlands
21,49,12.3349082009,41.8925438786,Agricultural + Semi-natural areas + Wetlands
21,50,12.3349082009,41.896468078,Agricultural + Semi-natural areas + Wetlands
21,51,12.3349082009,41.9003922775,Agricultural + Semi-natural areas + Wetlands
21,59,12.3349082009,41.9317858732,Agricultural + Semi-natural areas + Wetlands
