grid-i,grid-j,lon,lat,class
11,35,23.477608607,37.9221693893,Agricultural + Semi-natural areas + Wetlands
11,36,23.477608607,37.9249209565,Agricultural + Semi-natural areas + Wetlands
11,37,23.477608607,37.9276725236,Agricultural + Semi-natural areas + Wetlands
11,38,23.477608607,37.9304240908,Discontinuous Dense Urban Fabric (S.L. : 50% -  80%)
11,39,23.477608607,37.9331756579,Discontinuous Dense Urban Fabric (S.L. : 50% -  80%)
11,40,23.477608607,37.9359272251,Water bodies
11,41,23.477608607,37.9386787922,Water bodies
11,42,23.477608607,37.9414303594,Water bodies
11,49,23.477608607,37.9606913294,Continuous Urban Fabric (S.L. > 80%)
11,50,23.477608607,37.9634428965,Agricultural + Semi-natural areas + Wetlands
11,51,23.477608607,37.9661944637,Agricultural + Semi-natural areas + Wetlands
11,52,23.477608607,37.9689460308,Agricultural + Semi-natural areas + Wetlands
11,53,23.477608607,37.971697598,Agricultural + Semi-natural areas + Wetlands
11,54,23.477608607,37.9744491651,Agricultural + Semi-natural areas + Wetlands
11,55,23.477608607,37.9772007323,Discontinuous Dense Urban Fabric (S.L. : 50% -  80%)
11,56,23.477608607,37.9799522994,Discontinuous Dense Urban Fabric (S.L. : 50% -  80%)
11,57,23.477608607,37.9827038666,Discontinuous Dense Urban Fabric (S.L. : 50% -  80%)
11,58,23.477608607,37.9854554337,Discontinuous Dense Urban Fabric (S.L. : 50% -  80%)
11,59,23.477608607,37.9882070009,Discontinuous Medium Density Urban Fabric (S.L. : 30% - 50%)
11,60,23.477608607,37.990958568,Discontinuous Medium Density Urban Fabric (S.L. : 30% - 50%)
11,61,23.477608607,37.9937101352,Discontinuous Dense Urban Fabric (S.L. : 50% -  80%)
11,62,23.477608607,37.9964617023,Discontinuous Dense Urban Fabric (S.L. : 50% -  80%)
11,63,23.477608607,37.9992132695,Discontinuous Dense Urban Fabric (S.L. : 50% -  80%)
11,64,23.477608607,38.0019648366,Water bodies
12,22,23.4811689853,37.8863990164,Water bodies
12,23,23.4811689853,37.8891505835,Discontinuous Dense Urban Fabric (S.L. : 50% -  80%)
12,24,23.4811689853,37.8919021507,Agricultural + Semi-natural areas + Wetlands
12,25,23.4811689853,37.8946537178,Agricultural + Semi-natural areas + Wetlands
12,26,23.4811689853,37.897405285,Agricultural + Semi-natural areas + Wetlands
12,27,23.4811689853,37.9001568521,Agricultural + Semi-natural areas + Wetlands
12,28,23.4811689853,37.9029084193,Agricultural + Semi-natural areas + Wetlands
12,29,23.4811689853,37.9056599864,Agricultural + Semi-natural areas + Wetlands
12,30,23.4811689853,37.9084115536,Agricultural + Semi-natural areas + Wetlands
12,31,23.4811689853,37.9111631207,Forests
12,32,23.4811689853,37.9139146879,Agricultural + Semi-natural areas + Wetlands
12,33,23.4811689853,37.916666255,Agricultural + Semi-natural areas + Wetlands
12,34,23.4811689853,37.9194178222,Agricultural + Semi-natural areas + Wetlands
12,35,23.4811689853,37.9221693893,Agricultural + Semi-natural areas + Wetlands
12,36,23.4811689853,37.9249209565,Discontinuous Dense Urban Fabric (S.L. : 50% -  80%)
12,37,23.4811689853,37.9276725236,Discontinuous Medium Density Urban Fabric (S.L. : 30% - 50%)
12,38,23.4811689853,37.9304240908,Discontinuous Dense Urban Fabric (S.L. : 50% -  80%)
12,39,23.4811689853,37.9331756579,Agricultural + Semi-natural areas + Wetlands
12,40,23.4811689853,37.9359272251,Discontinuous Medium Density Urban Fabric (S.L. : 30% - 50%)
12,41,23.4811689853,37.9386787922,Discontinuous Medium Density Urban Fabric (S.L. : 30% - 50%)
12,42,23.4811689853,37.9414303594,Discontinuous Dense Urban Fabric (S.L. : 50% -  80%)
12,43,23.4811689853,37.9441819265,Water bodies
12,49,23.4811689853,37.9606913294,Other roads and associated land
12,50,23.4811689853,37.9634428965,Agricultural + Semi-natural areas + Wetlands
12,51,23.4811689853,37.9661944637,Agricultural + Semi-natural areas + Wetlands
12,52,23.4811689853,37.9689460308,Agricultural + Semi-natural areas + Wetlands
12,53,23.4811689853,37.971697598,Agricultural + Semi-natural areas + Wetlands
12,54,23.4811689853,37.9744491651,Agricultural + Semi-natural areas + Wetlands
12,55,23.4811689853,37.9772007323,Agricultural + Semi-natural areas + Wetlands
12,56,23.4811689853,37.9799522994,Agricultural + Semi-natural areas + Wetlands
12,57,23.4811689853,37.9827038666,Discontinuous Dense Urban Fabric (S.L. : 50% -  80%)
12,58,23.4811689853,37.9854554337,Discontinuous Dense Urban Fabric (S.L. : 50% -  80%)
12,59,23.4811689853,37.9882070009,Discontinuous Medium Density Urban Fabric (S.L. : 30% - 50%)
12,60,23.4811689853,37.990958568,Discontinuous Medium Density Urban Fabric (S.L. : 30% - 50%)
12,61,23.4811689853,37.9937101352,Discontinuous Medium Density Urban Fabric (S.L. : 30% - 50%)
12,62,23.4811689853,37.9964617023,Discontinuous Dense Urban Fabric (S.L. : 50% -  80%)
12,63,23.4811689853,37.9992132695,Discontinuous Dense Urban Fabric (S.L. : 50% -  80%)
12,64,23.4811689853,38.0019648366,Water bodies
13,22,23.4847293635,37.8863990164,Agricultural + Semi-natural areas + Wetlands
13,23,23.4847293635,37.8891505835,Agricultural + Semi-natural areas + Wetlands
13,24,23.4847293635,37.8919021507,Agricultural + Semi-natural areas + Wetlands
13,25,23.4847293635,37.8946537178,Discontinuous Dense Urban Fabric (S.L. : 50% -  80%)
13,26,23.4847293635,37.897405285,Agricultural + Semi-natural areas + Wetlands
13,27,23.4847293635,37.9001568521,Agricultural + Semi-natural areas + Wetlands
13,28,23.4847293635,37.9029084193,Agricultural + Semi-natural areas + Wetlands
13,29,23.4847293635,37.9056599864,Agricultural + Semi-natural areas + Wetlands
13,30,23.4847293635,37.9084115536,Agricultural + Semi-natural areas + Wetlands
13,31,23.4847293635,37.9111631207,Agricultural + Semi-natural areas + Wetlands
13,32,23.4847293635,37.9139146879,Agricultural + Semi-natural areas + Wetlands
13,33,23.4847293635,37.916666255,Agricultural + Semi-natural areas + Wetlands
13,34,23.4847293635,37.9194178222,Agricultural + Semi-natural areas + Wetlands
13,35,23.4847293635,37.9221693893,Agricultural + Semi-natural areas + Wetlands
13,36,23.4847293635,37.9249209565,Agricultural + Semi-natural areas + Wetlands
13,37,23.4847293635,37.9276725236,Agricultural + Semi-natural areas + Wetlands
13,38,23.4847293635,37.9304240908,Agricultural + Semi-natural areas + Wetlands
13,39,23.4847293635,37.9331756579,Agricultural + Semi-natural areas + Wetlands
13,40,23.4847293635,37.9359272251,Agricultural + Semi-natural areas + Wetlands
13,41,23.4847293635,37.9386787922,Discontinuous Medium Density Urban Fabric (S.L. : 30% - 50%)
13,42,23.4847293635,37.9414303594,Discontinuous Medium Density Urban Fabric (S.L. : 30% - 50%)
13,43,23.4847293635,37.9441819265,Discontinuous Medium Density Urban Fabric (S.L. : 30% - 50%)
13,44,23.4847293635,37.9469334936,Discontinuous Medium Density Urban Fabric (S.L. : 30% - 50%)
13,49,23.4847293635,37.9606913294,Water bodies
13,50,23.4847293635,37.9634428965,Agricultural + Semi-natural areas + Wetlands
13,51,23.4847293635,37.9661944637,Agricultural + Semi-natural areas + Wetlands
13,52,23.4847293635,37.9689460308,Agricultural + Semi-natural areas + Wetlands
13,53,23.4847293635,37.971697598,Agricultural + Semi-natural areas + Wetlands
13,54,23.4847293635,37.9744491651,Agricultural + Semi-natural areas + Wetlands
13,55,23.4847293635,37.9772007323,Agricultural + Semi-natural areas + Wetlands
13,56,23.4847293635,37.9799522994,Agricultural + Semi-natural areas + Wetlands
13,57,23.4847293635,37.9827038666,Discontinuous Dense Urban Fabric (S.L. : 50% -  80%)
13,58,23.4847293635,37.9854554337,Discontinuous Dense Urban Fabric (S.L. : 50% -  80%)
13,59,23.4847293635,37.9882070009,Discontinuous Dense Urban Fabric (S.L. : 50% -  80%)
13,60,23.4847293635,37.990958568,Agricultural + Semi-natural areas + Wetlands
13,61,23.4847293635,37.9937101352,Agricultural + Semi-natural areas + Wetlands
13,62,23.4847293635,37.9964617023,Forests
13,63,23.4847293635,37.9992132695,Agricultural + Semi-natural areas + Wetlands
13,64,23.4847293635,38.0019648366,Agricultural + Semi-natural areas + Wetlands
13,65,23.4847293635,38.0047164038,Water bodies
14,26,23.4882897418,37.897405285,Agricultural + Semi-natural areas + Wetlands
14,27,23.4882897418,37.9001568521,Agricultural + Semi-natural areas + Wetlands
14,28,23.4882897418,37.9029084193,Agricultural + Semi-natural areas + Wetlands
14,29,23.4882897418,37.9056599864,Agricultural + Semi-natural areas + Wetlands
14,30,23.4882897418,37.9084115536,Agricultural + Semi-natural areas + Wetlands
14,31,23.4882897418,37.9111631207,Agricultural + Semi-natural areas + Wetlands
14,32,23.4882897418,37.9139146879,Agricultural + Semi-natural areas + Wetlands
14,33,23.4882897418,37.916666255,Discontinuous Dense Urban Fabric (S.L. : 50% -  80%)
14,34,23.4882897418,37.9194178222,Discontinuous Dense Urban Fabric (S.L. : 50% -  80%)
14,35,23.4882897418,37.9221693893,Agricultural + Semi-natural areas + Wetlands
14,36,23.4882897418,37.9249209565,Agricultural + Semi-natural areas + Wetlands
14,37,23.4882897418,37.9276725236,Agricultural + Semi-natural areas + Wetlands
