grid-i,grid-j,lon,lat,class
4,7,1.84225897389,41.2869899512,Agricultural + Semi-natural areas + Wetlands
4,8,1.84225897389,41.2916369214,Other roads and associated land
4,9,1.84225897389,41.2962838916,Other roads and associated land
4,10,1.84225897389,41.3009308618,Other roads and associated land
4,11,1.84225897389,41.305577832,Other roads and associated land
4,12,1.84225897389,41.3102248022,Other roads and associated land
4,13,1.84225897389,41.3148717724,Other roads and associated land
4,58,1.84225897389,41.5239854309,Other roads and associated land
4,59,1.84225897389,41.5286324011,Other roads and associated land
4,60,1.84225897389,41.5332793712,Other roads and associated land
4,61,1.84225897389,41.5379263414,Other roads and associated land
4,62,1.84225897389,41.5425733116,Other roads and associated land
5,3,1.85048414046,41.2684020705,Agricultural + Semi-natural areas + Wetlands
5,4,1.85048414046,41.2730490406,Agricultural + Semi-natural areas + Wetlands
5,5,1.85048414046,41.2776960108,Agricultural + Semi-natural areas + Wetlands
5,6,1.85048414046,41.282342981,Agricultural + Semi-natural areas + Wetlands
5,7,1.85048414046,41.2869899512,Other roads and associated land
5,8,1.85048414046,41.2916369214,Other roads and associated land
5,9,1.85048414046,41.2962838916,Other roads and associated land
5,10,1.85048414046,41.3009308618,Other roads and associated land
5,56,1.85048414046,41.5146914905,Other roads and associated land
5,57,1.85048414046,41.5193384607,Other roads and associated land
5,58,1.85048414046,41.5239854309,Other roads and associated land
5,59,1.85048414046,41.5286324011,Other roads and associated land
5,60,1.85048414046,41.5332793712,Other roads and associated land
5,61,1.85048414046,41.5379263414,Other roads and associated land
5,62,1.85048414046,41.5425733116,Other roads and associated land
5,63,1.85048414046,41.5472202818,Other roads and associated land
5,72,1.85048414046,41.5890430135,Railways and associated land
6,3,1.85870930703,41.2684020705,Agricultural + Semi-natural areas + Wetlands
6,4,1.85870930703,41.2730490406,Agricultural + Semi-natural areas + Wetlands
6,5,1.85870930703,41.2776960108,Agricultural + Semi-natural areas + Wetlands
6,6,1.85870930703,41.282342981,Agricultural + Semi-natural areas + Wetlands
6,7,1.85870930703,41.2869899512,Agricultural + Semi-natural areas + Wetlands
6,8,1.85870930703,41.2916369214,Other roads and associated land
6,9,1.85870930703,41.2962838916,Agricultural + Semi-natural areas + Wetlands
6,10,1.85870930703,41.3009308618,Other roads and associated land
6,17,1.85870930703,41.3334596531,Other roads and associated land
6,54,1.85870930703,41.5053975501,Other roads and associated land
6,55,1.85870930703,41.5100445203,Other roads and associated land
6,56,1.85870930703,41.5146914905,Other roads and associated land
6,57,1.85870930703,41.5193384607,Other roads and associated land
6,58,1.85870930703,41.5239854309,Other roads and associated land
6,59,1.85870930703,41.5286324011,Other roads and associated land
6,60,1.85870930703,41.5332793712,Other roads and associated land
6,61,1.85870930703,41.5379263414,Other roads and associated land
6,62,1.85870930703,41.5425733116,Other roads and associated land
6,63,1.85870930703,41.5472202818,Other roads and associated land
6,69,1.85870930703,41.575102103,Railways and associated land
6,70,1.85870930703,41.5797490731,Railways and associated land
6,71,1.85870930703,41.5843960433,Railways and associated land
6,72,1.85870930703,41.5890430135,Railways and associated land
7,3,1.8669344736,41.2684020705,Agricultural + Semi-natural areas + Wetlands
7,4,1.8669344736,41.2730490406,Agricultural + Semi-natural areas + Wetlands
7,5,1.8669344736,41.2776960108,Agricultural + Semi-natural areas + Wetlands
7,6,1.8669344736,41.282342981,Agricultural + Semi-natural areas + Wetlands
7,7,1.8669344736,41.2869899512,Agricultural + Semi-natural areas + Wetlands
7,8,1.8669344736,41.2916369214,Agricultural + Semi-natural areas + Wetlands
7,9,1.8669344736,41.2962838916,Agricultural + Semi-natural areas + Wetlands
7,16,1.8669344736,41.3288126829,Other roads and associated land
7,17,1.8669344736,41.3334596531,Other roads and associated land
7,27,1.8669344736,41.379929355,Other roads and associated land
7,28,1.8669344736,41.3845763252,Other roads and associated land
7,29,1.8669344736,41.3892232954,Other roads and associated land
7,52,1.8669344736,41.4961036097,Other roads and associated land
7,53,1.8669344736,41.5007505799,Other roads and associated land
7,54,1.8669344736,41.5053975501,Other roads and associated land
7,55,1.8669344736,41.5100445203,Other roads and associated land
7,56,1.8669344736,41.5146914905,Other roads and associated land
7,57,1.8669344736,41.5193384607,Other roads and associated land
7,58,1.8669344736,41.5239854309,Other roads and associated land
7,59,1.8669344736,41.5286324011,Other roads and associated land
7,60,1.8669344736,41.5332793712,Other roads and associated land
7,61,1.8669344736,41.5379263414,Other roads and associated land
7,62,1.8669344736,41.5425733116,Other roads and associated land
7,63,1.8669344736,41.5472202818,Other roads and associated land
7,68,1.8669344736,41.5704551328,Railways and associated land
7,69,1.8669344736,41.575102103,Railways and associated land
7,71,1.8669344736,41.5843960433,Agricultural + Semi-natural areas + Wetlands
7,72,1.8669344736,41.5890430135,Agricultural + Semi-natural areas + Wetlands
8,1,1.87515964016,41.2591081301,Agricultural + Semi-natural areas + Wetlands
8,3,1.87515964016,41.2684020705,Agricultural + Semi-natural areas + Wetlands
8,4,1.87515964016,41.2730490406,Agricultural + Semi-natural areas + Wetlands
8,5,1.87515964016,41.2776960108,Agricultural + Semi-natural areas + Wetlands
8,6,1.87515964016,41.282342981,Agricultural + Semi-natural areas + Wetlands
8,7,1.87515964016,41.2869899512,Agricultural + Semi-natural areas + Wetlands
8,8,1.87515964016,41.2916369214,Agricultural + Semi-natural areas + Wetlands
8,9,1.87515964016,41.2962838916,Agricultural + Semi-natural areas + Wetlands
8,10,1.87515964016,41.3009308618,Agricultural + Semi-natural areas + Wetlands
8,15,1.87515964016,41.3241657127,Other roads and associated land
8,16,1.87515964016,41.3288126829,Other roads and associated land
8,17,1.87515964016,41.3334596531,Other roads and associated land
8,18,1.87515964016,41.3381066233,Other roads and associated land
8,27,1.87515964016,41.379929355,Other roads and associated land
8,28,1.87515964016,41.3845763252,Other roads and associated land
8,29,1.87515964016,41.3892232954,Other roads and associated land
8,43,1.87515964016,41.454280878,Railways and associated land
8,44,1.87515964016,41.4589278482,Railways and associated land
8,52,1.87515964016,41.4961036097,Other roads and associated land
8,53,1.87515964016,41.5007505799,Other roads and associated land
8,54,1.87515964016,41.5053975501,Other roads and associated land
8,55,1.87515964016,41.5100445203,Other roads and associated land
8,56,1.87515964016,41.5146914905,Other roads and associated land
8,57,1.87515964016,41.5193384607,Other roads and associated land
8,58,1.87515964016,41.5239854309,Other roads and associated land
8,59,1.87515964016,41.5286324011,Other roads and associated land
8,60,1.87515964016,41.5332793712,Other roads and associated land
8,61,1.87515964016,41.5379263414,Other roads and associated land
8,62,1.87515964016,41.5425733116,Other roads and associated land
8,63,1.87515964016,41.5472202818,Other roads and associated land
8,68,1.87515964016,41.5704551328,Agricultural + Semi-natural areas + Wetlands
8,69,1.87515964016,41.575102103,Agricultural + Semi-natural areas + Wetlands
8,70,1.87515964016,41.5797490731,Agricultural + Semi-natural areas + Wetlands
8,71,1.87515964016,41.5843960433,Agricultural + Semi-natural areas + Wetlands
8,72,1.87515964016,41.5890430135,Agricultural + Semi-natural areas + Wetlands
8,73,1.87515964016,41.5936899837,Agricultural + Semi-natural areas + Wetlands
8,74,1.87515964016,41.5983369539,Agricultural + Semi-natural areas + Wetlands
8,75,1.87515964016,41.6029839241,Agricultural + Semi-natural areas + Wetlands
9,1,1.88338480673,41.2591081301,Agricultural + Semi-natural areas + Wetlands
9,2,1.88338480673,41.2637551003,Agricultural + Semi-natural areas + Wetlands
9,3,1.88338480673,41.2684020705,Agricultural + Semi-natural areas + Wetlands
9,4,1.88338480673,41.2730490406,Agricultural + Semi-natural areas + Wetlands
9,5,1.88338480673,41.2776960108,Agricultural + Semi-natural areas + Wetlands
9,6,1.88338480673,41.282342981,Agricultural + Semi-natural areas + Wetlands
9,7,1.88338480673,41.2869899512,Agricultural + Semi-natural areas + Wetlands
9,8,1.88338480673,41.2916369214,Agricultural + Semi-natural areas + Wetlands
9,9,1.88338480673,41.2962838916,Agricultural + Semi-natural areas + Wetlands
9,10,1.88338480673,41.3009308618,Agricultural + Semi-natural areas + Wetlands
9,11,1.88338480673,41.305577832,Agricultural + Semi-natural areas + Wetlands
9,12,1.88338480673,41.3102248022,Other roads and associated land
9,13,1.88338480673,41.3148717724,Other roads and associated land
9,14,1.88338480673,41.3195187425,Other roads and associated land
9,16,1.88338480673,41.3288126829,Other roads and associated land
9,17,1.88338480673,41.3334596531,Other roads and associated land
9,18,1.88338480673,41.3381066233,Other roads and associated land
9,25,1.88338480673,41.3706354146,Other roads and associated land
9,26,1.88338480673,41.3752823848,Other roads and associated land
9,27,1.88338480673,41.379929355,Other roads and associated land
9,28,1.88338480673,41.3845763252,Other roads and associated land
9,29,1.88338480673,41.3892232954,Other roads and associated land
9,30,1.88338480673,41.3938702656,Agricultural + Semi-natural areas + Wetlands
9,31,1.88338480673,41.3985172358,Agricultural + Semi-natural areas + Wetlands
9,32,1.88338480673,41.4031642059,Agricultural + Semi-natural areas + Wetlands
9,33,1.88338480673,41.4078111761,Agricultural + Semi-natural areas + Wetlands
9,34,1.88338480673,41.4124581463,Other roads and associated land
9,35,1.88338480673,41.4171051165,Other roads and associated land
9,42,1.88338480673,41.4496339078,Other roads and associated land
9,43,1.88338480673,41.454280878,Fast transit roads and associated land
9,44,1.88338480673,41.4589278482,Railways and associated land
9,45,1.88338480673,41.4635748184,Railways and associated land
9,51,1.88338480673,41.4914566395,Other roads and associated land
9,52,1.88338480673,41.4961036097,Other roads and associated land
9,53,1.88338480673,41.5007505799,Other roads and associated land
9,54,1.88338480673,41.5053975501,Other roads and associated land
9,55,1.88338480673,41.5100445203,Other roads and associated land
9,56,1.88338480673,41.5146914905,Other roads and associated land
9,57,1.88338480673,41.5193384607,Other roads and associated land
9,58,1.88338480673,41.5239854309,Other roads and associated land
9,59,1.88338480673,41.5286324011,Other roads and associated land
9,60,1.88338480673,41.5332793712,Other roads and associated land
9,61,1.88338480673,41.5379263414,Other roads and associated land
9,62,1.88338480673,41.5425733116,Other roads and associated land
9,63,1.88338480673,41.5472202818,Other roads and associated land
9,64,1.88338480673,41.551867252,Other roads and associated land
9,65,1.88338480673,41.5565142222,Agricultural + Semi-natural areas + Wetlands
9,66,1.88338480673,41.5611611924,Agricultural + Semi-natural areas + Wetlands
9,67,1.88338480673,41.5658081626,Agricultural + Semi-natural areas + Wetlands
9,68,1.88338480673,41.5704551328,Agricultural + Semi-natural areas + Wetlands
9,69,1.88338480673,41.575102103,Agricultural + Semi-natural areas + Wetlands
9,70,1.88338480673,41.5797490731,Agricultural + Semi-natural areas + Wetlands
9,71,1.88338480673,41.5843960433,Agricultural + Semi-natural areas + Wetlands
9,72,1.88338480673,41.5890430135,Agricultural + Semi-natural areas + Wetlands
9,73,1.88338480673,41.5936899837,Agricultural + Semi-natural areas + Wetlands
9,74,1.88338480673,41.5983369539,Agricultural + Semi-natural areas + Wetlands
9,75,1.88338480673,41.6029839241,Agricultural + Semi-natural areas + Wetlands
9,77,1.88338480673,41.6122778645,Fast transit roads and associated land
9,85,1.88338480673,41.649453626,Other roads and associated land
10,0,1.8916099733,41.2544611599,Agricultural + Semi-natural areas + Wetlands
10,1,1.8916099733,41.2591081301,Agricultural + Semi-natural areas + Wetlands
10,2,1.8916099733,41.2637551003,Agricultural + Semi-natural areas + Wetlands
10,3,1.8916099733,41.2684020705,Agricultural + Semi-natural areas + Wetlands
10,4,1.8916099733,41.2730490406,Agricultural + Semi-natural areas + Wetlands
10,5,1.8916099733,41.2776960108,Agricultural + Semi-natural areas + Wetlands
10,6,1.8916099733,41.282342981,Agricultural + Semi-natural areas + Wetlands
10,7,1.8916099733,41.2869899512,Agricultural + Semi-natural areas + Wetlands
10,8,1.8916099733,41.2916369214,Agricultural + Semi-natural areas + Wetlands
10,9,1.8916099733,41.2962838916,Agricultural + Semi-natural areas + Wetlands
10,10,1.8916099733,41.3009308618,Agricultural + Semi-natural areas + Wetlands
10,11,1.8916099733,41.305577832,Agricultural + Semi-natural areas + Wetlands
10,12,1.8916099733,41.3102248022,Agricultural + Semi-natural areas + Wetlands
10,13,1.8916099733,41.3148717724,Other roads and associated land
10,14,1.8916099733,41.3195187425,Other roads and associated land
10,15,1.8916099733,41.3241657127,Other roads and associated land
10,16,1.8916099733,41.3288126829,Other roads and associated land
10,17,1.8916099733,41.3334596531,Other roads and associated land
10,18,1.8916099733,41.3381066233,Other roads and associated land
10,19,1.8916099733,41.3427535935,Other roads and associated land
10,20,1.8916099733,41.3474005637,Other roads and associated land
10,23,1.8916099733,41.3613414742,Other roads and associated land
10,24,1.8916099733,41.3659884444,Other roads and associated land
10,25,1.8916099733,41.3706354146,Other roads and associated land
10,26,1.8916099733,41.3752823848,Other roads and associated land
10,27,1.8916099733,41.379929355,Other roads and associated land
10,28,1.8916099733,41.3845763252,Other roads and associated land
10,29,1.8916099733,41.3892232954,Agricultural + Semi-natural areas + Wetlands
10,30,1.8916099733,41.3938702656,Agricultural + Semi-natural areas + Wetlands
10,31,1.8916099733,41.3985172358,Agricultural + Semi-natural areas + Wetlands
10,32,1.8916099733,41.4031642059,Agricultural + Semi-natural areas + Wetlands
10,33,1.8916099733,41.4078111761,Agricultural + Semi-natural areas + Wetlands
10,34,1.8916099733,41.4124581463,Other roads and associated land
10,35,1.8916099733,41.4171051165,Other roads and associated land
10,36,1.8916099733,41.4217520867,Other roads and associated land
10,37,1.8916099733,41.4263990569,Other roads and associated land
10,39,1.8916099733,41.4356929973,Other roads and associated land
10,40,1.8916099733,41.4403399675,Other roads and associated land
10,41,1.8916099733,41.4449869377,Forests
10,42,1.8916099733,41.4496339078,Forests
10,43,1.8916099733,41.454280878,Other roads and associated land
10,44,1.8916099733,41.4589278482,Fast transit roads and associated land
10,45,1.8916099733,41.4635748184,Railways and associated land
10,50,1.8916099733,41.4868096694,Other roads and associated land
10,51,1.8916099733,41.4914566395,Other roads and associated land
10,52,1.8916099733,41.4961036097,Other roads and associated land
10,53,1.8916099733,41.5007505799,Other roads and associated land
10,54,1.8916099733,41.5053975501,Other roads and associated land
10,55,1.8916099733,41.5100445203,Other roads and associated land
10,56,1.8916099733,41.5146914905,Other roads and associated land
10,57,1.8916099733,41.5193384607,Other roads and associated land
10,58,1.8916099733,41.5239854309,Other roads and associated land
10,59,1.8916099733,41.5286324011,Other roads and associated land
10,60,1.8916099733,41.5332793712,Other roads and associated land
10,61,1.8916099733,41.5379263414,Other roads and associated land
10,62,1.8916099733,41.5425733116,Other roads and associated land
10,63,1.8916099733,41.5472202818,Other roads and associated land
10,64,1.8916099733,41.551867252,Other roads and associated land
10,65,1.8916099733,41.5565142222,Other roads and associated land
10,66,1.8916099733,41.5611611924,Agricultural + Semi-natural areas + Wetlands
10,67,1.8916099733,41.5658081626,Agricultural + Semi-natural areas + Wetlands
10,68,1.8916099733,41.5704551328,Agricultural + Semi-natural areas + Wetlands
10,69,1.8916099733,41.575102103,Agricultural + Semi-natural areas + Wetlands
10,70,1.8916099733,41.5797490731,Agricultural + Semi-natural areas + Wetlands
10,71,1.8916099733,41.5843960433,Agricultural + Semi-natural areas + Wetlands
10,72,1.8916099733,41.5890430135,Agricultural + Semi-natural areas + Wetlands
10,73,1.8916099733,41.5936899837,Agricultural + Semi-natural areas + Wetlands
10,74,1.8916099733,41.5983369539,Agricultural + Semi-natural areas + Wetlands
10,75,1.8916099733,41.6029839241,Fast transit roads and associated land
10,76,1.8916099733,41.6076308943,Fast transit roads and associated land
10,77,1.8916099733,41.6122778645,Fast transit roads and associated land
10,78,1.8916099733,41.6169248347,Forests
10,79,1.8916099733,41.6215718048,Other roads and associated land
10,80,1.8916099733,41.626218775,Other roads and associated land
10,81,1.8916099733,41.6308657452,Other roads and associated land
10,82,1.8916099733,41.6355127154,Other roads and associated land
10,83,1.8916099733,41.6401596856,Other roads and associated land
10,84,1.8916099733,41.6448066558,Agricultural + Semi-natural areas + Wetlands
10,85,1.8916099733,41.649453626,Other roads and associated land
10,86,1.8916099733,41.6541005962,Other roads and associated land
11,0,1.89983513986,41.2544611599,Agricultural + Semi-natural areas + Wetlands
11,1,1.89983513986,41.2591081301,Agricultural + Semi-natural areas + Wetlands
11,2,1.89983513986,41.2637551003,Agricultural + Semi-natural areas + Wetlands
11,3,1.89983513986,41.2684020705,Agricultural + Semi-natural areas + Wetlands
11,4,1.89983513986,41.2730490406,Agricultural + Semi-natural areas + Wetlands
11,5,1.89983513986,41.2776960108,Agricultural + Semi-natural areas + Wetlands
11,6,1.89983513986,41.282342981,Agricultural + Semi-natural areas + Wetlands
11,7,1.89983513986,41.2869899512,Agricultural + Semi-natural areas + Wetlands
11,8,1.89983513986,41.2916369214,Agricultural + Semi-natural areas + Wetlands
11,9,1.89983513986,41.2962838916,Agricultural + Semi-natural areas + Wetlands
11,10,1.89983513986,41.3009308618,Agricultural + Semi-natural areas + Wetlands
11,11,1.89983513986,41.305577832,Agricultural + Semi-natural areas + Wetlands
11,12,1.89983513986,41.3102248022,Agricultural + Semi-natural areas + Wetlands
11,13,1.89983513986,41.3148717724,Agricultural + Semi-natural areas + Wetlands
11,14,1.89983513986,41.3195187425,Other roads and associated land
11,15,1.89983513986,41.3241657127,Other roads and associated land
11,16,1.89983513986,41.3288126829,Other roads and associated land
11,17,1.89983513986,41.3334596531,Other roads and associated land
11,18,1.89983513986,41.3381066233,Other roads and associated land
11,19,1.89983513986,41.3427535935,Other roads and associated land
11,20,1.89983513986,41.3474005637,Other roads and associated land
11,21,1.89983513986,41.3520475339,Agricultural + Semi-natural areas + Wetlands
11,22,1.89983513986,41.3566945041,Other roads and associated land
11,23,1.89983513986,41.3613414742,Mineral extraction and dump sites
11,24,1.89983513986,41.3659884444,Mineral extraction and dump sites
11,25,1.89983513986,41.3706354146,Other roads and associated land
11,26,1.89983513986,41.3752823848,Discontinuous Low Density Urban Fabric (S.L. : 10% - 30%)
11,27,1.89983513986,41.379929355,Other roads and associated land
11,28,1.89983513986,41.3845763252,Forests
11,29,1.89983513986,41.3892232954,Forests
11,30,1.89983513986,41.3938702656,Agricultural + Semi-natural areas + Wetlands
11,31,1.89983513986,41.3985172358,Agricultural + Semi-natural areas + Wetlands
11,32,1.89983513986,41.4031642059,Agricultural + Semi-natural areas + Wetlands
11,33,1.89983513986,41.4078111761,Agricultural + Semi-natural areas + Wetlands
11,34,1.89983513986,41.4124581463,Other roads and associated land
11,35,1.89983513986,41.4171051165,Agricultural + Semi-natural areas + Wetlands
11,36,1.89983513986,41.4217520867,Forests
11,37,1.89983513986,41.4263990569,Other roads and associated land
11,38,1.89983513986,41.4310460271,Other roads and associated land
11,39,1.89983513986,41.4356929973,Forests
11,40,1.89983513986,41.4403399675,Forests
11,41,1.89983513986,41.4449869377,Forests
11,42,1.89983513986,41.4496339078,Forests
11,43,1.89983513986,41.454280878,Other roads and associated land
11,44,1.89983513986,41.4589278482,Fast transit roads and associated land
11,45,1.89983513986,41.4635748184,Fast transit roads and associated land
11,46,1.89983513986,41.4682217886,Railways and associated land
11,47,1.89983513986,41.4728687588,Agricultural + Semi-natural areas + Wetlands
11,50,1.89983513986,41.4868096694,Other roads and associated land
11,51,1.89983513986,41.4914566395,Other roads and associated land
11,52,1.89983513986,41.4961036097,Other roads and associated land
11,53,1.89983513986,41.5007505799,Other roads and associated land
11,54,1.89983513986,41.5053975501,Other roads and associated land
11,55,1.89983513986,41.5100445203,Fast transit roads and associated land
11,56,1.89983513986,41.5146914905,Other roads and associated land
11,57,1.89983513986,41.5193384607,Other roads and associated land
11,58,1.89983513986,41.5239854309,Other roads and associated land
11,59,1.89983513986,41.5286324011,Other roads and associated land
11,60,1.89983513986,41.5332793712,Other roads and associated land
11,61,1.89983513986,41.5379263414,Other roads and associated land
11,62,1.89983513986,41.5425733116,Other roads and associated land
11,63,1.89983513986,41.5472202818,Other roads and associated land
11,64,1.89983513986,41.551867252,Other roads and associated land
11,65,1.89983513986,41.5565142222,Agricultural + Semi-natural areas + Wetlands
11,66,1.89983513986,41.5611611924,Agricultural + Semi-natural areas + Wetlands
11,67,1.89983513986,41.5658081626,Agricultural + Semi-natural areas + Wetlands
11,68,1.89983513986,41.5704551328,Agricultural + Semi-natural areas + Wetlands
11,69,1.89983513986,41.575102103,Agricultural + Semi-natural areas + Wetlands
11,70,1.89983513986,41.5797490731,Agricultural + Semi-natural areas + Wetlands
11,71,1.89983513986,41.5843960433,Agricultural + Semi-natural areas + Wetlands
11,72,1.89983513986,41.5890430135,Agricultural + Semi-natural areas + Wetlands
11,73,1.89983513986,41.5936899837,Agricultural + Semi-natural areas + Wetlands
11,74,1.89983513986,41.5983369539,Agricultural + Semi-natural areas + Wetlands
11,75,1.89983513986,41.6029839241,Fast transit roads and associated land
11,76,1.89983513986,41.6076308943,Other roads and associated land
11,77,1.89983513986,41.6122778645,Forests
11,78,1.89983513986,41.6169248347,Forests
11,79,1.89983513986,41.6215718048,Forests
11,80,1.89983513986,41.626218775,Forests
11,81,1.89983513986,41.6308657452,Agricultural + Semi-natural areas + Wetlands
11,82,1.89983513986,41.6355127154,Other roads and associated land
11,83,1.89983513986,41.6401596856,Agricultural + Semi-natural areas + Wetlands
11,84,1.89983513986,41.6448066558,Agricultural + Semi-natural areas + Wetlands
11,85,1.89983513986,41.649453626,Agricultural + Semi-natural areas + Wetlands
11,86,1.89983513986,41.6541005962,Agricultural + Semi-natural areas + Wetlands
11,87,1.89983513986,41.6587475664,Agricultural + Semi-natural areas + Wetlands
12,0,1.90806030643,41.2544611599,Agricultural + Semi-natural areas + Wetlands
12,1,1.90806030643,41.2591081301,Agricultural + Semi-natural areas + Wetlands
12,2,1.90806030643,41.2637551003,Agricultural + Semi-natural areas + Wetlands
12,3,1.90806030643,41.2684020705,Agricultural + Semi-natural areas + Wetlands
12,4,1.90806030643,41.2730490406,Agricultural + Semi-natural areas + Wetlands
12,5,1.90806030643,41.2776960108,Agricultural + Semi-natural areas + Wetlands
12,6,1.90806030643,41.282342981,Agricultural + Semi-natural areas + Wetlands
12,7,1.90806030643,41.2869899512,Agricultural + Semi-natural areas + Wetlands
12,8,1.90806030643,41.2916369214,Agricultural + Semi-natural areas + Wetlands
12,9,1.90806030643,41.2962838916,Agricultural + Semi-natural areas + Wetlands
12,10,1.90806030643,41.3009308618,Agricultural + Semi-natural areas + Wetlands
12,11,1.90806030643,41.305577832,Agricultural + Semi-natural areas + Wetlands
12,12,1.90806030643,41.3102248022,Agricultural + Semi-natural areas + Wetlands
12,13,1.90806030643,41.3148717724,Agricultural + Semi-natural areas + Wetlands
12,14,1.90806030643,41.3195187425,Forests
12,15,1.90806030643,41.3241657127,Forests
12,16,1.90806030643,41.3288126829,Agricultural + Semi-natural areas + Wetlands
12,17,1.90806030643,41.3334596531,Discontinuous Low Density Urban Fabric (S.L. : 10% - 30%)
12,18,1.90806030643,41.3381066233,Forests
12,19,1.90806030643,41.3427535935,Agricultural + Semi-natural areas + Wetlands
12,20,1.90806030643,41.3474005637,Agricultural + Semi-natural areas + Wetlands
12,21,1.90806030643,41.3520475339,Agricultural + Semi-natural areas + Wetlands
12,22,1.90806030643,41.3566945041,Agricultural + Semi-natural areas + Wetlands
12,23,1.90806030643,41.3613414742,Mineral extraction and dump sites
12,24,1.90806030643,41.3659884444,Mineral extraction and dump sites
12,25,1.90806030643,41.3706354146,Mineral extraction and dump sites
12,26,1.90806030643,41.3752823848,"Industrial, commercial, public, military and private units"
12,27,1.90806030643,41.379929355,Discontinuous Low Density Urban Fabric (S.L. : 10% - 30%)
12,28,1.90806030643,41.3845763252,Forests
12,29,1.90806030643,41.3892232954,Forests
12,30,1.90806030643,41.3938702656,Forests
12,31,1.90806030643,41.3985172358,Agricultural + Semi-natural areas + Wetlands
12,32,1.90806030643,41.4031642059,Agricultural + Semi-natural areas + Wetlands
12,33,1.90806030643,41.4078111761,Agricultural + Semi-natural areas + Wetlands
12,34,1.90806030643,41.4124581463,Agricultural + Semi-natural areas + Wetlands
12,35,1.90806030643,41.4171051165,Agricultural + Semi-natural areas + Wetlands
12,36,1.90806030643,41.4217520867,Forests
12,37,1.90806030643,41.4263990569,Forests
12,38,1.90806030643,41.4310460271,Forests
12,39,1.90806030643,41.4356929973,Forests
12,40,1.90806030643,41.4403399675,Forests
12,41,1.90806030643,41.4449869377,Forests
12,42,1.90806030643,41.4496339078,Forests
12,43,1.90806030643,41.454280878,Forests
12,44,1.90806030643,41.4589278482,Agricultural + Semi-natural areas + Wetlands
12,45,1.90806030643,41.4635748184,Agricultural + Semi-natural areas + Wetlands
12,46,1.90806030643,41.4682217886,Agricultural + Semi-natural areas + Wetlands
12,47,1.90806030643,41.4728687588,Agricultural + Semi-natural areas + Wetlands
12,48,1.90806030643,41.477515729,Agricultural + Semi-natural areas + Wetlands
12,49,1.90806030643,41.4821626992,Agricultural + Semi-natural areas + Wetlands
12,50,1.90806030643,41.4868096694,Agricultural + Semi-natural areas + Wetlands
12,51,1.90806030643,41.4914566395,"Industrial, commercial, public, military and private units"
12,52,1.90806030643,41.4961036097,"Industrial, commercial, public, military and private units"
12,53,1.90806030643,41.5007505799,Agricultural + Semi-natural areas + Wetlands
12,54,1.90806030643,41.5053975501,Agricultural + Semi-natural areas + Wetlands
12,55,1.90806030643,41.5100445203,Agricultural + Semi-natural areas + Wetlands
12,56,1.90806030643,41.5146914905,Agricultural + Semi-natural areas + Wetlands
